                                                                                                     
{'loss': 0.6931, 'grad_norm': 126.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -73.44515228271484, 'logps/rejected': -77.38186645507812, 'logits/chosen': 0.7641758322715759, 'logits/rejected': 0.41689828038215637, 'epoch': 0.0}
{'loss': 1.6498, 'grad_norm': 142.0, 'learning_rate': 5.630252100840336e-05, 'rewards/chosen': -2.4080333709716797, 'rewards/rejected': -1.0989373922348022, 'rewards/accuracies': 0.25, 'rewards/margins': -1.309095859527588, 'logps/chosen': -110.89163208007812, 'logps/rejected': -93.40892028808594, 'logits/chosen': 1.6915671825408936, 'logits/rejected': 1.6129348278045654, 'epoch': 0.06}
{'loss': 0.4952, 'grad_norm': 122.5, 'learning_rate': 5.714285714285714e-05, 'rewards/chosen': -2.079361915588379, 'rewards/rejected': -2.8394455909729004, 'rewards/accuracies': 0.75, 'rewards/margins': 0.7600835561752319, 'logps/chosen': -96.42378997802734, 'logps/rejected': -99.2764892578125, 'logits/chosen': 1.1985671520233154, 'logits/rejected': 1.2011959552764893, 'epoch': 0.06}
{'loss': 0.4395, 'grad_norm': 49.0, 'learning_rate': 5.7983193277310935e-05, 'rewards/chosen': -1.6868531703948975, 'rewards/rejected': -2.6712751388549805, 'rewards/accuracies': 0.75, 'rewards/margins': 0.9844220876693726, 'logps/chosen': -94.15310668945312, 'logps/rejected': -103.7340087890625, 'logits/chosen': 1.4891011714935303, 'logits/rejected': 1.4646095037460327, 'epoch': 0.06}
{'loss': 0.7348, 'grad_norm': 122.0, 'learning_rate': 5.882352941176471e-05, 'rewards/chosen': -1.435082197189331, 'rewards/rejected': -2.1034631729125977, 'rewards/accuracies': 0.5, 'rewards/margins': 0.6683807969093323, 'logps/chosen': -81.62938690185547, 'logps/rejected': -131.64901733398438, 'logits/chosen': 0.7952135801315308, 'logits/rejected': 1.083578109741211, 'epoch': 0.06}
{'loss': 0.6156, 'grad_norm': 123.5, 'learning_rate': 5.966386554621849e-05, 'rewards/chosen': -3.2591240406036377, 'rewards/rejected': -3.989290714263916, 'rewards/accuracies': 0.75, 'rewards/margins': 0.7301664352416992, 'logps/chosen': -100.44994354248047, 'logps/rejected': -121.12953186035156, 'logits/chosen': 0.3996427059173584, 'logits/rejected': 0.30071887373924255, 'epoch': 0.06}
{'loss': 0.1502, 'grad_norm': 52.75, 'learning_rate': 6.0504201680672267e-05, 'rewards/chosen': -3.65103816986084, 'rewards/rejected': -7.457317352294922, 'rewards/accuracies': 1.0, 'rewards/margins': 3.806278705596924, 'logps/chosen': -114.80199432373047, 'logps/rejected': -147.57586669921875, 'logits/chosen': 0.20854346454143524, 'logits/rejected': -0.16559839248657227, 'epoch': 0.06}
{'loss': 1.5481, 'grad_norm': 136.0, 'learning_rate': 6.134453781512605e-05, 'rewards/chosen': -2.7063798904418945, 'rewards/rejected': -4.328378677368164, 'rewards/accuracies': 0.75, 'rewards/margins': 1.6219983100891113, 'logps/chosen': -86.751220703125, 'logps/rejected': -120.33226776123047, 'logits/chosen': 0.24887746572494507, 'logits/rejected': 0.006512656807899475, 'epoch': 0.06}
{'loss': 0.5184, 'grad_norm': 113.0, 'learning_rate': 6.218487394957983e-05, 'rewards/chosen': -5.875945568084717, 'rewards/rejected': -7.0746660232543945, 'rewards/accuracies': 0.5, 'rewards/margins': 1.198720932006836, 'logps/chosen': -125.46705627441406, 'logps/rejected': -145.92041015625, 'logits/chosen': 0.10744248330593109, 'logits/rejected': -0.21358473598957062, 'epoch': 0.06}
{'loss': 1.2391, 'grad_norm': 147.0, 'learning_rate': 6.302521008403361e-05, 'rewards/chosen': -7.2432403564453125, 'rewards/rejected': -12.489205360412598, 'rewards/accuracies': 0.75, 'rewards/margins': 5.245965480804443, 'logps/chosen': -143.50994873046875, 'logps/rejected': -209.5465087890625, 'logits/chosen': -0.623998761177063, 'logits/rejected': -0.4390791058540344, 'epoch': 0.06}
{'loss': 0.4552, 'grad_norm': 91.0, 'learning_rate': 6.386554621848739e-05, 'rewards/chosen': -2.626410484313965, 'rewards/rejected': -6.7625861167907715, 'rewards/accuracies': 0.5, 'rewards/margins': 4.136175632476807, 'logps/chosen': -93.90234375, 'logps/rejected': -158.1590118408203, 'logits/chosen': -0.54703688621521, 'logits/rejected': -0.7524810433387756, 'epoch': 0.07}
{'loss': 2.683, 'grad_norm': 260.0, 'learning_rate': 6.470588235294118e-05, 'rewards/chosen': -7.118415832519531, 'rewards/rejected': -4.730783462524414, 'rewards/accuracies': 0.25, 'rewards/margins': -2.387632369995117, 'logps/chosen': -141.11341857910156, 'logps/rejected': -122.48799896240234, 'logits/chosen': -0.3745054602622986, 'logits/rejected': -0.4791533350944519, 'epoch': 0.07}
{'loss': 0.6057, 'grad_norm': 114.5, 'learning_rate': 6.554621848739496e-05, 'rewards/chosen': -3.3050146102905273, 'rewards/rejected': -6.377033710479736, 'rewards/accuracies': 0.5, 'rewards/margins': 3.07201886177063, 'logps/chosen': -98.14591979980469, 'logps/rejected': -134.9700164794922, 'logits/chosen': -0.7840837240219116, 'logits/rejected': -0.9344433546066284, 'epoch': 0.07}
{'loss': 0.3979, 'grad_norm': 74.0, 'learning_rate': 6.638655462184874e-05, 'rewards/chosen': -4.004985332489014, 'rewards/rejected': -5.176894664764404, 'rewards/accuracies': 1.0, 'rewards/margins': 1.1719094514846802, 'logps/chosen': -109.27391052246094, 'logps/rejected': -129.8868408203125, 'logits/chosen': -0.5220792293548584, 'logits/rejected': -0.5214992761611938, 'epoch': 0.07}
{'loss': 0.6827, 'grad_norm': 68.5, 'learning_rate': 6.722689075630254e-05, 'rewards/chosen': -3.1692328453063965, 'rewards/rejected': -4.241372108459473, 'rewards/accuracies': 0.75, 'rewards/margins': 1.072139024734497, 'logps/chosen': -97.8257827758789, 'logps/rejected': -115.16686248779297, 'logits/chosen': -0.3897591233253479, 'logits/rejected': -0.4423556625843048, 'epoch': 0.07}
{'loss': 1.0007, 'grad_norm': 163.0, 'learning_rate': 6.80672268907563e-05, 'rewards/chosen': -4.5970001220703125, 'rewards/rejected': -6.787397384643555, 'rewards/accuracies': 0.25, 'rewards/margins': 2.1903977394104004, 'logps/chosen': -137.5679931640625, 'logps/rejected': -140.74822998046875, 'logits/chosen': -1.1349955797195435, 'logits/rejected': -1.2652366161346436, 'epoch': 0.07}
{'loss': 0.5704, 'grad_norm': 73.5, 'learning_rate': 6.890756302521008e-05, 'rewards/chosen': -0.1420794129371643, 'rewards/rejected': -1.4895153045654297, 'rewards/accuracies': 0.5, 'rewards/margins': 1.347435712814331, 'logps/chosen': -62.27159118652344, 'logps/rejected': -81.3335189819336, 'logits/chosen': -0.13544997572898865, 'logits/rejected': -0.31563088297843933, 'epoch': 0.07}
{'loss': 0.9115, 'grad_norm': 104.0, 'learning_rate': 6.974789915966386e-05, 'rewards/chosen': -4.579808235168457, 'rewards/rejected': -4.404031276702881, 'rewards/accuracies': 0.25, 'rewards/margins': -0.1757764220237732, 'logps/chosen': -129.97906494140625, 'logps/rejected': -132.8500213623047, 'logits/chosen': -0.5014958381652832, 'logits/rejected': -0.5277242660522461, 'epoch': 0.07}
{'loss': 1.7564, 'grad_norm': 174.0, 'learning_rate': 7.058823529411765e-05, 'rewards/chosen': -5.768024921417236, 'rewards/rejected': -6.130182266235352, 'rewards/accuracies': 0.5, 'rewards/margins': 0.3621569871902466, 'logps/chosen': -140.54505920410156, 'logps/rejected': -141.0020294189453, 'logits/chosen': -0.6972318887710571, 'logits/rejected': -0.8134646415710449, 'epoch': 0.07}
{'loss': 0.2325, 'grad_norm': 50.0, 'learning_rate': 7.142857142857143e-05, 'rewards/chosen': -4.6673736572265625, 'rewards/rejected': -8.179672241210938, 'rewards/accuracies': 1.0, 'rewards/margins': 3.512298107147217, 'logps/chosen': -117.22293090820312, 'logps/rejected': -167.74130249023438, 'logits/chosen': -0.6150434613227844, 'logits/rejected': -0.5185059309005737, 'epoch': 0.07}
{'loss': 1.3745, 'grad_norm': 136.0, 'learning_rate': 7.226890756302521e-05, 'rewards/chosen': -5.656072616577148, 'rewards/rejected': -6.250189781188965, 'rewards/accuracies': 0.5, 'rewards/margins': 0.5941177606582642, 'logps/chosen': -142.18545532226562, 'logps/rejected': -128.2011260986328, 'logits/chosen': -0.9363985657691956, 'logits/rejected': -0.8883388042449951, 'epoch': 0.07}
{'loss': 0.9137, 'grad_norm': 103.0, 'learning_rate': 7.310924369747899e-05, 'rewards/chosen': -2.668537139892578, 'rewards/rejected': -3.9065001010894775, 'rewards/accuracies': 0.5, 'rewards/margins': 1.2379627227783203, 'logps/chosen': -97.37165069580078, 'logps/rejected': -116.25763702392578, 'logits/chosen': -0.28154587745666504, 'logits/rejected': -0.32439595460891724, 'epoch': 0.07}
{'loss': 0.6855, 'grad_norm': 60.75, 'learning_rate': 7.394957983193279e-05, 'rewards/chosen': -4.502249717712402, 'rewards/rejected': -5.7108001708984375, 'rewards/accuracies': 0.75, 'rewards/margins': 1.208550214767456, 'logps/chosen': -132.15036010742188, 'logps/rejected': -139.00344848632812, 'logits/chosen': 0.1498471200466156, 'logits/rejected': 0.1903381198644638, 'epoch': 0.08}
{'loss': 0.3976, 'grad_norm': 28.0, 'learning_rate': 7.478991596638657e-05, 'rewards/chosen': -2.6153669357299805, 'rewards/rejected': -3.993353843688965, 'rewards/accuracies': 0.5, 'rewards/margins': 1.3779867887496948, 'logps/chosen': -93.06524658203125, 'logps/rejected': -102.7164306640625, 'logits/chosen': 0.24654372036457062, 'logits/rejected': 0.07646635174751282, 'epoch': 0.08}
{'loss': 0.3819, 'grad_norm': 74.0, 'learning_rate': 7.563025210084033e-05, 'rewards/chosen': -5.794892311096191, 'rewards/rejected': -7.639468669891357, 'rewards/accuracies': 0.75, 'rewards/margins': 1.8445762395858765, 'logps/chosen': -150.0666046142578, 'logps/rejected': -187.13101196289062, 'logits/chosen': 0.7856446504592896, 'logits/rejected': 0.5976473689079285, 'epoch': 0.08}
{'loss': 3.1372, 'grad_norm': 176.0, 'learning_rate': 7.647058823529411e-05, 'rewards/chosen': -6.151474475860596, 'rewards/rejected': -3.283388376235962, 'rewards/accuracies': 0.25, 'rewards/margins': -2.868086099624634, 'logps/chosen': -147.294189453125, 'logps/rejected': -104.02132415771484, 'logits/chosen': 0.9059573411941528, 'logits/rejected': 0.827009916305542, 'epoch': 0.08}
{'loss': 0.2957, 'grad_norm': 20.0, 'learning_rate': 7.73109243697479e-05, 'rewards/chosen': -1.9183621406555176, 'rewards/rejected': -4.903988838195801, 'rewards/accuracies': 0.75, 'rewards/margins': 2.985626697540283, 'logps/chosen': -80.1816635131836, 'logps/rejected': -122.17803955078125, 'logits/chosen': 0.6835885643959045, 'logits/rejected': 0.48797690868377686, 'epoch': 0.08}
{'loss': 0.5996, 'grad_norm': 134.0, 'learning_rate': 7.815126050420168e-05, 'rewards/chosen': -9.251532554626465, 'rewards/rejected': -9.889999389648438, 'rewards/accuracies': 0.5, 'rewards/margins': 0.6384665369987488, 'logps/chosen': -197.611083984375, 'logps/rejected': -177.31649780273438, 'logits/chosen': 0.8405214548110962, 'logits/rejected': 0.7728273868560791, 'epoch': 0.08}
{'loss': 1.17, 'grad_norm': 87.0, 'learning_rate': 7.899159663865546e-05, 'rewards/chosen': -2.327122926712036, 'rewards/rejected': -2.1266427040100098, 'rewards/accuracies': 0.5, 'rewards/margins': -0.20048046112060547, 'logps/chosen': -93.65313720703125, 'logps/rejected': -89.00682067871094, 'logits/chosen': 0.6562047004699707, 'logits/rejected': 0.614396333694458, 'epoch': 0.08}
{'loss': 0.7218, 'grad_norm': 123.0, 'learning_rate': 7.983193277310926e-05, 'rewards/chosen': -7.5991902351379395, 'rewards/rejected': -10.954930305480957, 'rewards/accuracies': 0.75, 'rewards/margins': 3.355740785598755, 'logps/chosen': -153.2100830078125, 'logps/rejected': -182.7375946044922, 'logits/chosen': 0.7029753923416138, 'logits/rejected': 0.3979390561580658, 'epoch': 0.08}
{'loss': 2.2134, 'grad_norm': 258.0, 'learning_rate': 8.067226890756304e-05, 'rewards/chosen': -6.282390594482422, 'rewards/rejected': -6.984805583953857, 'rewards/accuracies': 0.25, 'rewards/margins': 0.7024150490760803, 'logps/chosen': -150.27304077148438, 'logps/rejected': -140.71083068847656, 'logits/chosen': 0.9315506219863892, 'logits/rejected': 0.7531388998031616, 'epoch': 0.08}
{'loss': 0.0671, 'grad_norm': 7.78125, 'learning_rate': 8.151260504201682e-05, 'rewards/chosen': -5.290482044219971, 'rewards/rejected': -8.785585403442383, 'rewards/accuracies': 1.0, 'rewards/margins': 3.495103359222412, 'logps/chosen': -118.80828857421875, 'logps/rejected': -150.8067626953125, 'logits/chosen': 1.2318918704986572, 'logits/rejected': 1.1330047845840454, 'epoch': 0.08}
{'loss': 1.3585, 'grad_norm': 177.0, 'learning_rate': 8.23529411764706e-05, 'rewards/chosen': -8.894997596740723, 'rewards/rejected': -8.048087120056152, 'rewards/accuracies': 0.0, 'rewards/margins': -0.8469105958938599, 'logps/chosen': -167.84939575195312, 'logps/rejected': -157.166015625, 'logits/chosen': 0.9481487274169922, 'logits/rejected': 0.9225752949714661, 'epoch': 0.08}
{'loss': 0.359, 'grad_norm': 39.0, 'learning_rate': 8.319327731092437e-05, 'rewards/chosen': -3.5522079467773438, 'rewards/rejected': -4.858208179473877, 'rewards/accuracies': 1.0, 'rewards/margins': 1.3060004711151123, 'logps/chosen': -103.44023132324219, 'logps/rejected': -119.22393798828125, 'logits/chosen': 1.1227152347564697, 'logits/rejected': 1.0877455472946167, 'epoch': 0.08}
{'loss': 2.1585, 'grad_norm': 101.0, 'learning_rate': 8.403361344537815e-05, 'rewards/chosen': -6.213264465332031, 'rewards/rejected': -5.922755241394043, 'rewards/accuracies': 0.5, 'rewards/margins': -0.29050928354263306, 'logps/chosen': -122.04352569580078, 'logps/rejected': -118.49812316894531, 'logits/chosen': 0.6898667812347412, 'logits/rejected': 0.5689716935157776, 'epoch': 0.09}
{'loss': 0.5968, 'grad_norm': 73.5, 'learning_rate': 8.487394957983193e-05, 'rewards/chosen': -9.137272834777832, 'rewards/rejected': -10.255609512329102, 'rewards/accuracies': 0.75, 'rewards/margins': 1.118336796760559, 'logps/chosen': -181.67691040039062, 'logps/rejected': -185.92953491210938, 'logits/chosen': 1.0790514945983887, 'logits/rejected': 0.9325574636459351, 'epoch': 0.09}
{'loss': 1.5725, 'grad_norm': 144.0, 'learning_rate': 8.571428571428571e-05, 'rewards/chosen': -5.845444202423096, 'rewards/rejected': -7.353821754455566, 'rewards/accuracies': 0.5, 'rewards/margins': 1.5083773136138916, 'logps/chosen': -134.28054809570312, 'logps/rejected': -169.13818359375, 'logits/chosen': 1.177872896194458, 'logits/rejected': 1.0805240869522095, 'epoch': 0.09}
{'loss': 2.8605, 'grad_norm': 201.0, 'learning_rate': 8.65546218487395e-05, 'rewards/chosen': -15.768054008483887, 'rewards/rejected': -14.332782745361328, 'rewards/accuracies': 0.25, 'rewards/margins': -1.4352706670761108, 'logps/chosen': -252.30726623535156, 'logps/rejected': -230.2235107421875, 'logits/chosen': 1.0419163703918457, 'logits/rejected': 0.7455686926841736, 'epoch': 0.09}
{'loss': 0.4372, 'grad_norm': 288.0, 'learning_rate': 8.739495798319329e-05, 'rewards/chosen': -11.06985092163086, 'rewards/rejected': -13.054139137268066, 'rewards/accuracies': 0.75, 'rewards/margins': 1.9842886924743652, 'logps/chosen': -170.57870483398438, 'logps/rejected': -192.11715698242188, 'logits/chosen': 1.2947182655334473, 'logits/rejected': 1.2101836204528809, 'epoch': 0.09}
{'loss': 0.1948, 'grad_norm': 30.25, 'learning_rate': 8.823529411764706e-05, 'rewards/chosen': -5.167208671569824, 'rewards/rejected': -7.9853596687316895, 'rewards/accuracies': 1.0, 'rewards/margins': 2.8181512355804443, 'logps/chosen': -111.21855926513672, 'logps/rejected': -164.53465270996094, 'logits/chosen': 0.6695719361305237, 'logits/rejected': 0.6051372289657593, 'epoch': 0.09}
{'loss': 0.3048, 'grad_norm': 63.75, 'learning_rate': 8.907563025210084e-05, 'rewards/chosen': -14.071992874145508, 'rewards/rejected': -16.25007438659668, 'rewards/accuracies': 0.75, 'rewards/margins': 2.1780807971954346, 'logps/chosen': -198.81175231933594, 'logps/rejected': -220.02760314941406, 'logits/chosen': 0.6087121367454529, 'logits/rejected': 0.6451382637023926, 'epoch': 0.09}
{'loss': 0.4755, 'grad_norm': 124.5, 'learning_rate': 8.991596638655462e-05, 'rewards/chosen': -18.153499603271484, 'rewards/rejected': -20.981231689453125, 'rewards/accuracies': 0.5, 'rewards/margins': 2.8277299404144287, 'logps/chosen': -297.5823974609375, 'logps/rejected': -322.8435974121094, 'logits/chosen': 0.5134517550468445, 'logits/rejected': 0.38699814677238464, 'epoch': 0.09}
{'loss': 0.9882, 'grad_norm': 155.0, 'learning_rate': 9.07563025210084e-05, 'rewards/chosen': -15.035272598266602, 'rewards/rejected': -16.468290328979492, 'rewards/accuracies': 0.5, 'rewards/margins': 1.4330191612243652, 'logps/chosen': -235.3312225341797, 'logps/rejected': -250.18772888183594, 'logits/chosen': -0.07145918160676956, 'logits/rejected': -0.1071128398180008, 'epoch': 0.09}
{'loss': 1.883, 'grad_norm': 179.0, 'learning_rate': 9.159663865546218e-05, 'rewards/chosen': -9.043328285217285, 'rewards/rejected': -7.79792594909668, 'rewards/accuracies': 0.5, 'rewards/margins': -1.2454018592834473, 'logps/chosen': -158.42642211914062, 'logps/rejected': -153.70321655273438, 'logits/chosen': -0.24780037999153137, 'logits/rejected': -0.6238401532173157, 'epoch': 0.09}
{'loss': 0.6151, 'grad_norm': 97.5, 'learning_rate': 9.243697478991598e-05, 'rewards/chosen': -13.737040519714355, 'rewards/rejected': -14.203609466552734, 'rewards/accuracies': 0.5, 'rewards/margins': 0.4665696620941162, 'logps/chosen': -204.92156982421875, 'logps/rejected': -217.88662719726562, 'logits/chosen': -0.12664508819580078, 'logits/rejected': -0.2670232951641083, 'epoch': 0.09}
{'loss': 9.2897, 'grad_norm': 238.0, 'learning_rate': 9.327731092436976e-05, 'rewards/chosen': -25.804628372192383, 'rewards/rejected': -16.563331604003906, 'rewards/accuracies': 0.0, 'rewards/margins': -9.24129581451416, 'logps/chosen': -365.685546875, 'logps/rejected': -241.73159790039062, 'logits/chosen': 0.9603742361068726, 'logits/rejected': 0.7162895798683167, 'epoch': 0.09}
{'loss': 1.0928, 'grad_norm': 86.0, 'learning_rate': 9.411764705882353e-05, 'rewards/chosen': -7.158926963806152, 'rewards/rejected': -9.114185333251953, 'rewards/accuracies': 0.75, 'rewards/margins': 1.955258846282959, 'logps/chosen': -141.68701171875, 'logps/rejected': -167.9923095703125, 'logits/chosen': 0.8543364405632019, 'logits/rejected': 0.5700569748878479, 'epoch': 0.1}
{'loss': 0.6875, 'grad_norm': 434.0, 'learning_rate': 9.495798319327731e-05, 'rewards/chosen': -12.452795028686523, 'rewards/rejected': -13.958888053894043, 'rewards/accuracies': 0.5, 'rewards/margins': 1.5060936212539673, 'logps/chosen': -202.58523559570312, 'logps/rejected': -215.75430297851562, 'logits/chosen': 1.1843396425247192, 'logits/rejected': 1.0097190141677856, 'epoch': 0.1}
{'loss': 2.0747, 'grad_norm': 208.0, 'learning_rate': 9.579831932773111e-05, 'rewards/chosen': -9.788614273071289, 'rewards/rejected': -10.390644073486328, 'rewards/accuracies': 0.5, 'rewards/margins': 0.6020287275314331, 'logps/chosen': -174.75856018066406, 'logps/rejected': -163.3549041748047, 'logits/chosen': 0.5348008871078491, 'logits/rejected': 0.38396793603897095, 'epoch': 0.1}
{'loss': 1.0155, 'grad_norm': 121.5, 'learning_rate': 9.663865546218487e-05, 'rewards/chosen': -10.96688461303711, 'rewards/rejected': -11.581226348876953, 'rewards/accuracies': 0.5, 'rewards/margins': 0.6143407821655273, 'logps/chosen': -190.72882080078125, 'logps/rejected': -201.84405517578125, 'logits/chosen': 0.6564620733261108, 'logits/rejected': 0.2305695116519928, 'epoch': 0.1}
{'loss': 0.6815, 'grad_norm': 71.0, 'learning_rate': 9.747899159663865e-05, 'rewards/chosen': -8.832605361938477, 'rewards/rejected': -11.151618003845215, 'rewards/accuracies': 0.75, 'rewards/margins': 2.3190126419067383, 'logps/chosen': -171.7708740234375, 'logps/rejected': -188.51113891601562, 'logits/chosen': 0.04250720888376236, 'logits/rejected': -0.23825284838676453, 'epoch': 0.1}
