                                                                                                                                  
{'loss': 0.6931, 'grad_norm': 126.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -73.44515228271484, 'logps/rejected': -77.38186645507812, 'logits/chosen': 0.7641758322715759, 'logits/rejected': 0.41689828038215637, 'epoch': 0.0}
{'loss': 0.5766, 'grad_norm': 133.0, 'learning_rate': 5.630252100840337e-06, 'rewards/chosen': -0.1664513647556305, 'rewards/rejected': -0.43682804703712463, 'rewards/accuracies': 0.75, 'rewards/margins': 0.27037668228149414, 'logps/chosen': -88.47581481933594, 'logps/rejected': -86.78783416748047, 'logits/chosen': 0.44851934909820557, 'logits/rejected': 0.35231813788414, 'epoch': 0.06}
{'loss': 0.4878, 'grad_norm': 101.0, 'learning_rate': 5.7142857142857145e-06, 'rewards/chosen': -0.4089649021625519, 'rewards/rejected': -0.8887309432029724, 'rewards/accuracies': 1.0, 'rewards/margins': 0.47976598143577576, 'logps/chosen': -79.71981811523438, 'logps/rejected': -79.76934814453125, 'logits/chosen': 0.2076827585697174, 'logits/rejected': -0.03165716677904129, 'epoch': 0.06}
{'loss': 0.5471, 'grad_norm': 103.5, 'learning_rate': 5.798319327731093e-06, 'rewards/chosen': -0.33745306730270386, 'rewards/rejected': -0.7185084819793701, 'rewards/accuracies': 0.75, 'rewards/margins': 0.38105541467666626, 'logps/chosen': -80.65910339355469, 'logps/rejected': -84.20634460449219, 'logits/chosen': 0.9206291437149048, 'logits/rejected': 0.7191157937049866, 'epoch': 0.06}
{'loss': 0.4929, 'grad_norm': 98.0, 'learning_rate': 5.882352941176471e-06, 'rewards/chosen': 0.20819500088691711, 'rewards/rejected': -0.5154711604118347, 'rewards/accuracies': 0.75, 'rewards/margins': 0.7236661911010742, 'logps/chosen': -65.19660949707031, 'logps/rejected': -115.76909637451172, 'logits/chosen': 0.8851413726806641, 'logits/rejected': 1.2804099321365356, 'epoch': 0.06}
{'loss': 0.4482, 'grad_norm': 145.0, 'learning_rate': 5.9663865546218495e-06, 'rewards/chosen': -0.2563852369785309, 'rewards/rejected': -1.0110092163085938, 'rewards/accuracies': 0.75, 'rewards/margins': 0.7546239495277405, 'logps/chosen': -70.42256164550781, 'logps/rejected': -91.34672546386719, 'logits/chosen': -0.28951767086982727, 'logits/rejected': -0.29853343963623047, 'epoch': 0.06}
{'loss': 0.4658, 'grad_norm': 125.5, 'learning_rate': 6.050420168067227e-06, 'rewards/chosen': -1.375436544418335, 'rewards/rejected': -2.0056467056274414, 'rewards/accuracies': 1.0, 'rewards/margins': 0.6302101612091064, 'logps/chosen': -92.04598236083984, 'logps/rejected': -93.05915832519531, 'logits/chosen': 0.19412994384765625, 'logits/rejected': -0.28395456075668335, 'epoch': 0.06}
{'loss': 0.5984, 'grad_norm': 122.0, 'learning_rate': 6.134453781512606e-06, 'rewards/chosen': -0.1895437240600586, 'rewards/rejected': -0.42728862166404724, 'rewards/accuracies': 0.75, 'rewards/margins': 0.23774491250514984, 'logps/chosen': -61.58285903930664, 'logps/rejected': -81.32136535644531, 'logits/chosen': 0.627000093460083, 'logits/rejected': 0.8635191917419434, 'epoch': 0.06}
{'loss': 0.6352, 'grad_norm': 208.0, 'learning_rate': 6.218487394957984e-06, 'rewards/chosen': -0.540482223033905, 'rewards/rejected': -0.6985759139060974, 'rewards/accuracies': 0.5, 'rewards/margins': 0.1580936759710312, 'logps/chosen': -72.11241912841797, 'logps/rejected': -82.1595230102539, 'logits/chosen': -0.048045068979263306, 'logits/rejected': 0.09213486313819885, 'epoch': 0.06}
{'loss': 0.4849, 'grad_norm': 147.0, 'learning_rate': 6.3025210084033615e-06, 'rewards/chosen': -0.1930227428674698, 'rewards/rejected': -0.8606733679771423, 'rewards/accuracies': 0.75, 'rewards/margins': 0.6676506400108337, 'logps/chosen': -73.00776672363281, 'logps/rejected': -93.26116943359375, 'logits/chosen': 0.4016572833061218, 'logits/rejected': 0.5736324787139893, 'epoch': 0.06}
{'loss': 0.3029, 'grad_norm': 84.0, 'learning_rate': 6.386554621848739e-06, 'rewards/chosen': -0.2344328910112381, 'rewards/rejected': -1.3398518562316895, 'rewards/accuracies': 1.0, 'rewards/margins': 1.1054189205169678, 'logps/chosen': -69.98257446289062, 'logps/rejected': -103.93167114257812, 'logits/chosen': 0.6901431679725647, 'logits/rejected': 0.6867997646331787, 'epoch': 0.07}
{'loss': 0.3948, 'grad_norm': 98.0, 'learning_rate': 6.470588235294119e-06, 'rewards/chosen': -0.2067296952009201, 'rewards/rejected': -0.9686468839645386, 'rewards/accuracies': 1.0, 'rewards/margins': 0.7619171738624573, 'logps/chosen': -71.99656677246094, 'logps/rejected': -84.86663055419922, 'logits/chosen': 0.36349791288375854, 'logits/rejected': 0.19729773700237274, 'epoch': 0.07}
{'loss': 0.4638, 'grad_norm': 101.0, 'learning_rate': 6.5546218487394966e-06, 'rewards/chosen': -0.8402104377746582, 'rewards/rejected': -1.5467817783355713, 'rewards/accuracies': 0.75, 'rewards/margins': 0.7065713405609131, 'logps/chosen': -73.49787902832031, 'logps/rejected': -86.66748809814453, 'logits/chosen': 0.2454245537519455, 'logits/rejected': 0.48567473888397217, 'epoch': 0.07}
{'loss': 0.5318, 'grad_norm': 100.5, 'learning_rate': 6.638655462184874e-06, 'rewards/chosen': -0.45416173338890076, 'rewards/rejected': -0.8725405931472778, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4183788597583771, 'logps/chosen': -73.76568603515625, 'logps/rejected': -86.84330749511719, 'logits/chosen': 0.32751572132110596, 'logits/rejected': 0.3998764753341675, 'epoch': 0.07}
{'loss': 0.7808, 'grad_norm': 190.0, 'learning_rate': 6.722689075630253e-06, 'rewards/chosen': -0.860617458820343, 'rewards/rejected': -0.7260928153991699, 'rewards/accuracies': 0.5, 'rewards/margins': -0.1345246136188507, 'logps/chosen': -74.73963165283203, 'logps/rejected': -80.01407623291016, 'logits/chosen': 0.18381822109222412, 'logits/rejected': 0.3435559868812561, 'epoch': 0.07}
{'loss': 0.7594, 'grad_norm': 221.0, 'learning_rate': 6.806722689075631e-06, 'rewards/chosen': -1.1605777740478516, 'rewards/rejected': -1.064496636390686, 'rewards/accuracies': 0.25, 'rewards/margins': -0.09608118236064911, 'logps/chosen': -103.20376586914062, 'logps/rejected': -83.51922607421875, 'logits/chosen': -0.3750258684158325, 'logits/rejected': -0.5790361762046814, 'epoch': 0.07}
{'loss': 1.1299, 'grad_norm': 354.0, 'learning_rate': 6.8907563025210085e-06, 'rewards/chosen': -0.9693393111228943, 'rewards/rejected': -0.3987322747707367, 'rewards/accuracies': 0.5, 'rewards/margins': -0.57060706615448, 'logps/chosen': -70.544189453125, 'logps/rejected': -70.42568969726562, 'logits/chosen': -0.11622905731201172, 'logits/rejected': -0.06445776671171188, 'epoch': 0.07}
{'loss': 0.7528, 'grad_norm': 123.0, 'learning_rate': 6.974789915966387e-06, 'rewards/chosen': -1.2082382440567017, 'rewards/rejected': -1.0948667526245117, 'rewards/accuracies': 0.25, 'rewards/margins': -0.11337147653102875, 'logps/chosen': -96.26338195800781, 'logps/rejected': -99.75838470458984, 'logits/chosen': 0.2710679769515991, 'logits/rejected': 0.46235141158103943, 'epoch': 0.07}
{'loss': 0.4576, 'grad_norm': 126.0, 'learning_rate': 7.058823529411766e-06, 'rewards/chosen': -0.8090597987174988, 'rewards/rejected': -1.4475526809692383, 'rewards/accuracies': 1.0, 'rewards/margins': 0.6384928226470947, 'logps/chosen': -90.95539855957031, 'logps/rejected': -94.17573547363281, 'logits/chosen': 0.060887411236763, 'logits/rejected': 0.08147351443767548, 'epoch': 0.07}
{'loss': 0.5495, 'grad_norm': 96.5, 'learning_rate': 7.1428571428571436e-06, 'rewards/chosen': -0.49224817752838135, 'rewards/rejected': -1.057816505432129, 'rewards/accuracies': 0.5, 'rewards/margins': 0.5655683875083923, 'logps/chosen': -75.47166442871094, 'logps/rejected': -96.52275085449219, 'logits/chosen': 0.7417532205581665, 'logits/rejected': 0.9420586824417114, 'epoch': 0.07}
{'loss': 0.6553, 'grad_norm': 116.0, 'learning_rate': 7.226890756302521e-06, 'rewards/chosen': -1.0382969379425049, 'rewards/rejected': -1.2985639572143555, 'rewards/accuracies': 0.25, 'rewards/margins': 0.26026707887649536, 'logps/chosen': -96.00770568847656, 'logps/rejected': -78.68486022949219, 'logits/chosen': -0.17528365552425385, 'logits/rejected': 0.129587784409523, 'epoch': 0.07}
{'loss': 0.6468, 'grad_norm': 189.0, 'learning_rate': 7.310924369747899e-06, 'rewards/chosen': -0.5712074041366577, 'rewards/rejected': -0.6953798532485962, 'rewards/accuracies': 0.75, 'rewards/margins': 0.12417241930961609, 'logps/chosen': -76.39834594726562, 'logps/rejected': -84.14643096923828, 'logits/chosen': 0.1619337499141693, 'logits/rejected': 0.024222619831562042, 'epoch': 0.07}
{'loss': 0.4869, 'grad_norm': 98.5, 'learning_rate': 7.394957983193279e-06, 'rewards/chosen': -0.2796056866645813, 'rewards/rejected': -1.0132067203521729, 'rewards/accuracies': 0.75, 'rewards/margins': 0.7336009740829468, 'logps/chosen': -89.92391204833984, 'logps/rejected': -92.02750396728516, 'logits/chosen': 0.41875940561294556, 'logits/rejected': 0.5122345685958862, 'epoch': 0.08}
{'loss': 0.6108, 'grad_norm': 75.0, 'learning_rate': 7.478991596638656e-06, 'rewards/chosen': -0.784381091594696, 'rewards/rejected': -1.0673270225524902, 'rewards/accuracies': 0.25, 'rewards/margins': 0.2829458713531494, 'logps/chosen': -74.7553939819336, 'logps/rejected': -73.45616912841797, 'logits/chosen': -0.06968085467815399, 'logits/rejected': -0.1097860187292099, 'epoch': 0.08}
{'loss': 0.5536, 'grad_norm': 139.0, 'learning_rate': 7.563025210084034e-06, 'rewards/chosen': -0.6872947812080383, 'rewards/rejected': -1.3219362497329712, 'rewards/accuracies': 0.5, 'rewards/margins': 0.6346414089202881, 'logps/chosen': -98.99063110351562, 'logps/rejected': -123.95569610595703, 'logits/chosen': -0.40472251176834106, 'logits/rejected': -0.2745118737220764, 'epoch': 0.08}
{'loss': 0.711, 'grad_norm': 168.0, 'learning_rate': 7.647058823529411e-06, 'rewards/chosen': -0.7403879165649414, 'rewards/rejected': -0.8839825391769409, 'rewards/accuracies': 0.75, 'rewards/margins': 0.14359459280967712, 'logps/chosen': -93.18333435058594, 'logps/rejected': -80.02725982666016, 'logits/chosen': -0.14838293194770813, 'logits/rejected': -0.09731992334127426, 'epoch': 0.08}
{'loss': 0.2234, 'grad_norm': 51.75, 'learning_rate': 7.731092436974791e-06, 'rewards/chosen': 0.022264478728175163, 'rewards/rejected': -1.427505612373352, 'rewards/accuracies': 1.0, 'rewards/margins': 1.449770212173462, 'logps/chosen': -60.77539825439453, 'logps/rejected': -87.41320037841797, 'logits/chosen': -0.20003344118595123, 'logits/rejected': -0.1967274248600006, 'epoch': 0.08}
{'loss': 0.4004, 'grad_norm': 91.0, 'learning_rate': 7.815126050420168e-06, 'rewards/chosen': -0.5210371017456055, 'rewards/rejected': -1.2858002185821533, 'rewards/accuracies': 1.0, 'rewards/margins': 0.7647631168365479, 'logps/chosen': -110.3061294555664, 'logps/rejected': -91.27449798583984, 'logits/chosen': -0.14229652285575867, 'logits/rejected': -0.29575520753860474, 'epoch': 0.08}
{'loss': 0.9065, 'grad_norm': 134.0, 'learning_rate': 7.899159663865547e-06, 'rewards/chosen': -0.19298478960990906, 'rewards/rejected': 0.18836566805839539, 'rewards/accuracies': 0.0, 'rewards/margins': -0.38135045766830444, 'logps/chosen': -72.31175231933594, 'logps/rejected': -65.85674285888672, 'logits/chosen': -0.20153401792049408, 'logits/rejected': -0.17961187660694122, 'epoch': 0.08}
{'loss': 0.4215, 'grad_norm': 123.0, 'learning_rate': 7.983193277310926e-06, 'rewards/chosen': 0.09152326732873917, 'rewards/rejected': -0.6629948616027832, 'rewards/accuracies': 0.75, 'rewards/margins': 0.7545181512832642, 'logps/chosen': -76.30294799804688, 'logps/rejected': -79.8182373046875, 'logits/chosen': 0.4694020450115204, 'logits/rejected': 0.4151686131954193, 'epoch': 0.08}
{'loss': 0.5849, 'grad_norm': 85.5, 'learning_rate': 8.067226890756303e-06, 'rewards/chosen': -0.14499685168266296, 'rewards/rejected': -0.5610048174858093, 'rewards/accuracies': 0.5, 'rewards/margins': 0.41600799560546875, 'logps/chosen': -88.89910125732422, 'logps/rejected': -76.47281646728516, 'logits/chosen': 0.8045778870582581, 'logits/rejected': 0.8328706622123718, 'epoch': 0.08}
{'loss': 0.318, 'grad_norm': 47.5, 'learning_rate': 8.151260504201681e-06, 'rewards/chosen': 0.45864763855934143, 'rewards/rejected': -0.8852474093437195, 'rewards/accuracies': 1.0, 'rewards/margins': 1.3438950777053833, 'logps/chosen': -61.316993713378906, 'logps/rejected': -71.80338287353516, 'logits/chosen': 0.9898449778556824, 'logits/rejected': 0.5474613308906555, 'epoch': 0.08}
{'loss': 0.5343, 'grad_norm': 109.5, 'learning_rate': 8.23529411764706e-06, 'rewards/chosen': 0.25238877534866333, 'rewards/rejected': -0.2988117039203644, 'rewards/accuracies': 0.75, 'rewards/margins': 0.5512004494667053, 'logps/chosen': -76.37552642822266, 'logps/rejected': -79.67327117919922, 'logits/chosen': 0.3901646137237549, 'logits/rejected': 0.7476810216903687, 'epoch': 0.08}
{'loss': 0.9512, 'grad_norm': 180.0, 'learning_rate': 8.319327731092438e-06, 'rewards/chosen': -0.3510003983974457, 'rewards/rejected': 0.0890045017004013, 'rewards/accuracies': 0.25, 'rewards/margins': -0.44000494480133057, 'logps/chosen': -71.42816162109375, 'logps/rejected': -69.75181579589844, 'logits/chosen': -0.3072966933250427, 'logits/rejected': -0.33496254682540894, 'epoch': 0.08}
{'loss': 0.4648, 'grad_norm': 99.5, 'learning_rate': 8.403361344537815e-06, 'rewards/chosen': -0.12232541292905807, 'rewards/rejected': -0.6734886169433594, 'rewards/accuracies': 1.0, 'rewards/margins': 0.5511631965637207, 'logps/chosen': -61.134124755859375, 'logps/rejected': -66.00545501708984, 'logits/chosen': -0.5255990028381348, 'logits/rejected': -0.6335530877113342, 'epoch': 0.09}
{'loss': 0.5166, 'grad_norm': 236.0, 'learning_rate': 8.487394957983194e-06, 'rewards/chosen': -0.3865848481655121, 'rewards/rejected': -1.0316623449325562, 'rewards/accuracies': 0.75, 'rewards/margins': 0.6450775265693665, 'logps/chosen': -94.1700439453125, 'logps/rejected': -93.69007873535156, 'logits/chosen': -0.2866523861885071, 'logits/rejected': -0.23905572295188904, 'epoch': 0.09}
{'loss': 0.418, 'grad_norm': 97.0, 'learning_rate': 8.571428571428571e-06, 'rewards/chosen': -0.15500445663928986, 'rewards/rejected': -1.3132531642913818, 'rewards/accuracies': 0.5, 'rewards/margins': 1.1582486629486084, 'logps/chosen': -77.37615203857422, 'logps/rejected': -108.73249053955078, 'logits/chosen': -0.09388463944196701, 'logits/rejected': -0.20147605240345, 'epoch': 0.09}
{'loss': 0.2492, 'grad_norm': 94.0, 'learning_rate': 8.655462184873951e-06, 'rewards/chosen': -0.03282614052295685, 'rewards/rejected': -1.364205002784729, 'rewards/accuracies': 1.0, 'rewards/margins': 1.3313788175582886, 'logps/chosen': -94.95499420166016, 'logps/rejected': -100.53773498535156, 'logits/chosen': 0.022534899413585663, 'logits/rejected': -0.1272336095571518, 'epoch': 0.09}
{'loss': 0.2652, 'grad_norm': 93.0, 'learning_rate': 8.739495798319328e-06, 'rewards/chosen': 0.5421304702758789, 'rewards/rejected': -0.9698781371116638, 'rewards/accuracies': 1.0, 'rewards/margins': 1.5120086669921875, 'logps/chosen': -54.45888900756836, 'logps/rejected': -71.27455139160156, 'logits/chosen': -0.42064154148101807, 'logits/rejected': -0.15839771926403046, 'epoch': 0.09}
{'loss': 0.3615, 'grad_norm': 68.0, 'learning_rate': 8.823529411764707e-06, 'rewards/chosen': 0.2575710415840149, 'rewards/rejected': -1.1652331352233887, 'rewards/accuracies': 0.75, 'rewards/margins': 1.4228038787841797, 'logps/chosen': -56.97076416015625, 'logps/rejected': -96.3333969116211, 'logits/chosen': -0.7122477293014526, 'logits/rejected': -0.21282744407653809, 'epoch': 0.09}
{'loss': 0.5094, 'grad_norm': 81.5, 'learning_rate': 8.907563025210085e-06, 'rewards/chosen': 0.15924490988254547, 'rewards/rejected': -0.41907158493995667, 'rewards/accuracies': 0.75, 'rewards/margins': 0.5783165097236633, 'logps/chosen': -56.4993782043457, 'logps/rejected': -61.71757125854492, 'logits/chosen': -0.33368733525276184, 'logits/rejected': -0.43978601694107056, 'epoch': 0.09}
{'loss': 0.3346, 'grad_norm': 99.5, 'learning_rate': 8.991596638655462e-06, 'rewards/chosen': 0.48720476031303406, 'rewards/rejected': -0.5419752597808838, 'rewards/accuracies': 1.0, 'rewards/margins': 1.0291799306869507, 'logps/chosen': -111.17536926269531, 'logps/rejected': -118.45103454589844, 'logits/chosen': 0.9178981184959412, 'logits/rejected': 0.5689048767089844, 'epoch': 0.09}
{'loss': 0.7643, 'grad_norm': 144.0, 'learning_rate': 9.075630252100841e-06, 'rewards/chosen': -0.6532577872276306, 'rewards/rejected': -0.5229249000549316, 'rewards/accuracies': 0.25, 'rewards/margins': -0.13033288717269897, 'logps/chosen': -91.51107025146484, 'logps/rejected': -90.73406982421875, 'logits/chosen': 0.07988330721855164, 'logits/rejected': 0.19341319799423218, 'epoch': 0.09}
{'loss': 0.6984, 'grad_norm': 226.0, 'learning_rate': 9.15966386554622e-06, 'rewards/chosen': 0.5997558832168579, 'rewards/rejected': -0.509777307510376, 'rewards/accuracies': 0.75, 'rewards/margins': 1.1095330715179443, 'logps/chosen': -61.99559783935547, 'logps/rejected': -80.82173919677734, 'logits/chosen': -0.8253060579299927, 'logits/rejected': -0.9641038775444031, 'epoch': 0.09}
{'loss': 0.4172, 'grad_norm': 52.25, 'learning_rate': 9.243697478991598e-06, 'rewards/chosen': 0.9292618036270142, 'rewards/rejected': 0.012694552540779114, 'rewards/accuracies': 0.75, 'rewards/margins': 0.9165672063827515, 'logps/chosen': -58.25856018066406, 'logps/rejected': -75.72358703613281, 'logits/chosen': -0.5014140605926514, 'logits/rejected': -0.23341622948646545, 'epoch': 0.09}
{'loss': 0.3543, 'grad_norm': 114.0, 'learning_rate': 9.327731092436975e-06, 'rewards/chosen': -0.4739057421684265, 'rewards/rejected': -1.580657958984375, 'rewards/accuracies': 1.0, 'rewards/margins': 1.1067521572113037, 'logps/chosen': -112.37830352783203, 'logps/rejected': -91.90486907958984, 'logits/chosen': 0.3260560929775238, 'logits/rejected': -0.05091196298599243, 'epoch': 0.09}
{'loss': 0.3727, 'grad_norm': 109.0, 'learning_rate': 9.411764705882354e-06, 'rewards/chosen': 0.12633895874023438, 'rewards/rejected': -1.4140926599502563, 'rewards/accuracies': 0.75, 'rewards/margins': 1.5404316186904907, 'logps/chosen': -68.83436584472656, 'logps/rejected': -90.99139404296875, 'logits/chosen': -0.5254998803138733, 'logits/rejected': -0.28547054529190063, 'epoch': 0.1}
{'loss': 0.4279, 'grad_norm': 173.0, 'learning_rate': 9.49579831932773e-06, 'rewards/chosen': 0.5382353067398071, 'rewards/rejected': -0.8751652240753174, 'rewards/accuracies': 0.75, 'rewards/margins': 1.413400411605835, 'logps/chosen': -72.6749496459961, 'logps/rejected': -84.9170913696289, 'logits/chosen': 0.15717047452926636, 'logits/rejected': 0.04876479506492615, 'epoch': 0.1}
{'loss': 0.3135, 'grad_norm': 118.0, 'learning_rate': 9.579831932773111e-06, 'rewards/chosen': 0.6444336175918579, 'rewards/rejected': -1.650152325630188, 'rewards/accuracies': 0.75, 'rewards/margins': 2.294585943222046, 'logps/chosen': -70.42808532714844, 'logps/rejected': -75.94999694824219, 'logits/chosen': -0.16438347101211548, 'logits/rejected': -0.7578237056732178, 'epoch': 0.1}
{'loss': 0.1666, 'grad_norm': 70.0, 'learning_rate': 9.663865546218488e-06, 'rewards/chosen': 0.35938844084739685, 'rewards/rejected': -1.557058334350586, 'rewards/accuracies': 1.0, 'rewards/margins': 1.9164468050003052, 'logps/chosen': -77.46607208251953, 'logps/rejected': -101.60237121582031, 'logits/chosen': -0.19431893527507782, 'logits/rejected': -0.5916905999183655, 'epoch': 0.1}
